 Static Characterization 
  
 Command: 5.00% 	Waiting for steady state Waiting for steady state Waiting for steady state  
 T [mus] 	rpm 	 rpm 	 s1 	 mA 	  
 84892690 	 3692.16 	 2.92 	 65.10 	 74.59 	  
 84990188 	 3690.34 	 1.89 	 32.55 	 56.38 	  
 85087694 	 3694.28 	 5.78 	 97.66 	 48.83 	  
 85185164 	 3695.19 	 5.18 	 65.10 	 56.38 	  
 85282692 	 3689.73 	 2.10 	 146.48 	 97.66 	  
 85380216 	 3691.85 	 1.57 	 65.10 	 28.19 	  
 85477710 	 3690.04 	 1.57 	 113.93 	 28.19 	  
 85575234 	 3690.64 	 0.52 	 32.55 	 28.19 	  
 85672700 	 3692.16 	 1.39 	 130.21 	 74.59 	  
 85770234 	 3690.34 	 1.05 	 130.21 	 184.86 	  
 85867752 	 3690.94 	 0.00 	 130.21 	 184.86 	  
 85965120 	 3691.85 	 1.57 	 97.66 	 48.83 	  
 86062686 	 3693.37 	 6.70 	 179.04 	 171.48 	  
 86160248 	 3691.85 	 2.40 	 211.59 	 156.96 	  
 86257766 	 3690.34 	 2.77 	 81.38 	 56.38 	  
 86355236 	 3691.25 	 0.52 	 97.66 	 48.83 	  
 86452696 	 3691.85 	 2.40 	 81.38 	 56.38 	  
 86550212 	 3693.67 	 3.28 	 48.83 	 48.83 	  
 86647706 	 3694.58 	 6.30 	 276.69 	 156.96 	  
 86745274 	 3688.52 	 3.43 	 130.21 	 74.59 	  
 86842776 	 3693.07 	 3.67 	 97.66 	 0.00 	  
 86940062 	 3691.85 	 2.40 	 162.76 	 156.96 	  
 87037798 	 3690.34 	 2.28 	 65.10 	 28.19 	  
 87135260 	 3690.94 	 1.57 	 32.55 	 28.19 	  
 87232738 	 3692.46 	 8.20 	 97.66 	 48.83 	  
 87330236 	 3693.37 	 4.20 	 81.38 	 28.19 	  
 87427748 	 3694.28 	 5.78 	 32.55 	 28.19 	  
 87525252 	 3689.43 	 1.89 	 146.48 	 97.66 	  
 87622784 	 3690.04 	 1.57 	 113.93 	 156.96 	  
 87720318 	 3690.04 	 1.57 	 146.48 	 129.19 	  
 87817806 	 3693.37 	 4.20 	 130.21 	 184.86 	  
 87915322 	 3691.25 	 0.52 	 65.10 	 28.19 	  
 88012776 	 3693.37 	 5.01 	 81.38 	 28.19 	  
 88110272 	 3693.37 	 4.20 	 195.31 	 146.48 	  
 88207810 	 3690.64 	 0.52 	 162.76 	 171.48 	  
 88305328 	 3692.76 	 3.96 	 81.38 	 56.38 	  
 88402776 	 3693.07 	 6.19 	 130.21 	 149.17 	  
 88500322 	 3689.73 	 2.10 	 48.83 	 0.00 	  
 88597606 	 3697.01 	 5.34 	 195.31 	 146.48 	  
 88695332 	 3690.94 	 0.00 	 97.66 	 0.00 	  
 88792464 	 3693.67 	 3.28 	 65.10 	 28.19 	  
 88890294 	 3693.67 	 4.73 	 130.21 	 140.95 	  
 88987850 	 3693.97 	 5.25 	 81.38 	 56.38 	  
 89085294 	 3693.07 	 7.06 	 179.04 	 156.96 	  
 89182838 	 3692.16 	 2.10 	 97.66 	 0.00 	  
 89280118 	 3689.43 	 1.05 	 146.48 	 212.84 	  
 89377846 	 3692.16 	 1.89 	 97.66 	 48.83 	  
 89475272 	 3694.28 	 5.85 	 113.93 	 28.19 	  
 89572794 	 3693.37 	 4.20 	 32.55 	 28.19 	  
 89670260 	 3691.85 	 2.40 	 130.21 	 140.95 	  
 89767788 	 3691.25 	 1.39 	 97.66 	 129.19 	  
 89865232 	 3693.37 	 6.06 	 65.10 	 28.19 	  
 89962684 	 3691.85 	 1.57 	 97.66 	 84.57 	  
 90060176 	 3693.37 	 6.70 	 113.93 	 56.38 	  
 90157700 	 3695.49 	 5.07 	 130.21 	 74.59 	  
 90255182 	 3690.34 	 0.52 	 65.10 	 74.59 	  
 90352630 	 3693.37 	 5.01 	 48.83 	 48.83 	  
 90450098 	 3692.16 	 2.10 	 162.76 	 74.59 	  
 90547636 	 3694.28 	 5.78 	 81.38 	 28.19 	  
 90645074 	 3696.71 	 5.18 	 260.42 	 149.17 	  
 90742604 	 3691.85 	 7.76 	 32.55 	 28.19 	  
 90840046 	 3693.07 	 6.45 	 146.48 	 212.84 	  
 90937572 	 3695.19 	 5.18 	 162.76 	 74.59 	  
 91035024 	 3690.94 	 0.00 	 48.83 	 48.83 	  
 91132340 	 3693.37 	 4.20 	 113.93 	 74.59 	  
 91230004 	 3692.16 	 1.39 	 179.04 	 140.95 	  
 91327502 	 3694.28 	 5.85 	 113.93 	 28.19 	  
 91424944 	 3696.10 	 4.67 	 179.04 	 171.48 	  
 91522430 	 3691.85 	 1.57 	 65.10 	 28.19 	  
 91619878 	 3689.73 	 1.39 	 179.04 	 122.88 	  
 91717438 	 3699.14 	 3.98 	 162.76 	 156.96 	  
 91814920 	 3693.97 	 5.25 	 146.48 	 97.66 	  
 91912350 	 3693.07 	 4.49 	 97.66 	 48.83 	  
 92009814 	 3692.16 	 2.10 	 211.59 	 112.76 	  
 92107362 	 3693.97 	 6.06 	 260.42 	 184.86 	  
 92204836 	 3693.37 	 5.85 	 48.83 	 48.83 	  
 92302268 	 3695.19 	 7.36 	 179.04 	 140.95 	  
 92399806 	 3693.07 	 3.67 	 81.38 	 28.19 	  
 92497262 	 3694.28 	 5.78 	 146.48 	 129.19 	  
 92594756 	 3694.28 	 5.78 	 227.87 	 74.59 	  
 92692186 	 3690.04 	 2.40 	 48.83 	 0.00 	  
 92789454 	 3690.64 	 0.52 	 65.10 	 28.19 	  
 92887112 	 3695.19 	 4.58 	 292.97 	 48.83 	  
 92984594 	 3693.67 	 3.28 	 65.10 	 28.19 	  
 93082062 	 3695.19 	 4.58 	 162.76 	 156.96 	  
 93179584 	 3693.07 	 6.88 	 179.04 	 149.17 	  
 93277062 	 3693.67 	 5.53 	 48.83 	 48.83 	  
 93374464 	 3695.49 	 5.46 	 65.10 	 28.19 	  
 93471938 	 3693.37 	 4.20 	 48.83 	 48.83 	  
 93569416 	 3693.97 	 5.25 	 162.76 	 112.76 	  
 93666954 	 3695.49 	 5.07 	 146.48 	 169.15 	  
 93764420 	 3693.37 	 5.01 	 65.10 	 28.19 	  
 93861844 	 3692.16 	 1.39 	 162.76 	 156.96 	  
 93959364 	 3693.07 	 7.06 	 65.10 	 56.38 	  
 94056788 	 3694.58 	 5.54 	 195.31 	 169.15 	  
 94154272 	 3695.19 	 9.21 	 146.48 	 97.66 	  
 94251718 	 3693.67 	 3.28 	 48.83 	 0.00 	  
 94348998 	 3693.97 	 5.25 	 48.83 	 48.83 	  
 94446626 	 3691.55 	 1.89 	 260.42 	 101.64 	  
 94544154 	 3696.71 	 5.49 	 48.83 	 48.83 	  
 94641560 	 3695.19 	 4.58 	 146.48 	 48.83 	  
 94739064 	 3696.71 	 5.18 	 113.93 	 101.64 	  
 94836592 	 3690.34 	 0.52 	 113.93 	 156.96 	  
 94934042 	 3692.16 	 2.92 	 48.83 	 0.00 	  
 95031260 	 3696.10 	 6.84 	 81.38 	 56.38 	  
 95128912 	 3694.58 	 4.82 	 113.93 	 74.59 	  
 95226414 	 3693.07 	 7.06 	 113.93 	 28.19 	  
 95323880 	 3693.37 	 6.58 	 113.93 	 28.19 	  
 95421370 	 3689.73 	 1.39 	 162.76 	 156.96 	  
 95518886 	 3691.55 	 1.89 	 65.10 	 56.38 	  
 95616306 	 3690.94 	 0.91 	 48.83 	 0.00 	  
 95713564 	 3693.37 	 4.20 	 179.04 	 225.53 	  
 95811272 	 3699.14 	 3.98 	 227.87 	 122.88 	  
 95908752 	 3690.64 	 0.52 	 81.38 	 28.19 	  
 96006178 	 3696.71 	 4.31 	 81.38 	 28.19 	  
 96103650 	 3695.79 	 4.67 	 179.04 	 149.17 	  
 96201162 	 3696.71 	 5.18 	 65.10 	 28.19 	  
 96298614 	 3692.16 	 2.10 	 97.66 	 48.83 	  
 96396064 	 3694.88 	 5.33 	 211.59 	 28.19 	  
 96493570 	 3693.37 	 5.01 	 48.83 	 0.00 	  
 96590822 	 3698.83 	 3.69 	 65.10 	 28.19 	  
 96688486 	 3693.97 	 6.06 	 97.66 	 48.83 	  
 96785934 	 3696.40 	 5.07 	 65.10 	 112.76 	  
 96883430 	 3695.49 	 5.46 	 65.10 	 28.19 	  
 96980876 	 3696.10 	 5.34 	 113.93 	 28.19 	  
 97078406 	 3691.85 	 1.57 	 97.66 	 129.19 	  
 97175874 	 3691.25 	 0.52 	 65.10 	 28.19 	  
 97273302 	 3696.71 	 7.36 	 65.10 	 28.19 	  
 97370770 	 3692.16 	 2.10 	 130.21 	 184.86 	  
 97468296 	 3693.67 	 5.53 	 195.31 	 84.57 	  
 97565732 	 3693.37 	 3.44 	 130.21 	 101.64 	  
 97663218 	 3695.19 	 5.18 	 65.10 	 56.38 	  
 97760628 	 3696.40 	 4.82 	 81.38 	 28.19 	  
 97858090 	 3697.62 	 5.79 	 113.93 	 56.38 	  
 97955560 	 3691.55 	 1.05 	 179.04 	 140.95 	  
 98053042 	 3696.10 	 7.64 	 146.48 	 169.15 	  
 98150512 	 3691.25 	 0.52 	 48.83 	 0.00 	  
 98247754 	 3695.79 	 4.49 	 130.21 	 101.64 	  
 98345436 	 3696.71 	 5.18 	 227.87 	 156.96 	  
 98442884 	 3695.49 	 5.07 	 48.83 	 48.83 	  
 98540280 	 3690.34 	 1.89 	 48.83 	 0.00 	  
 98637568 	 3697.92 	 6.90 	 81.38 	 28.19 	  
 98735182 	 3691.85 	 2.40 	 162.76 	 197.34 	  
 98832696 	 3693.67 	 4.17 	 48.83 	 48.83 	  
 98930084 	 3693.97 	 6.06 	 48.83 	 48.83 	  
 99027532 	 3695.49 	 5.07 	 48.83 	 0.00 	  
 99124804 	 3693.67 	 6.37 	 146.48 	 129.19 	  
 99222472 	 3692.16 	 2.10 	 244.14 	 146.48 	  
 99319920 	 3696.40 	 5.07 	 146.48 	 176.05 	  
 99417370 	 3697.62 	 6.59 	 48.83 	 0.00 	  
 99514574 	 3695.19 	 5.49 	 65.10 	 28.19 	  
 99612212 	 3696.40 	 5.69 	 65.10 	 28.19 	  
 99709652 	 3690.94 	 0.91 	 162.76 	 156.96 	  
 99807146 	 3689.43 	 1.89 	 48.83 	 0.00 	  
 99904378 	 3693.97 	 3.79 	 48.83 	 48.83 	  
 100001992 	 3693.67 	 4.73 	 81.38 	 28.19 	  
 100099486 	 3691.85 	 2.40 	 97.66 	 0.00 	  
 100196740 	 3694.28 	 5.78 	 113.93 	 56.38 	  
 100294398 	 3693.67 	 8.08 	 146.48 	 84.57 	  
 100391832 	 3695.19 	 5.18 	 130.21 	 56.38 	  
 100489280 	 3697.62 	 5.02 	 65.10 	 56.38 	  
 100586716 	 3689.73 	 2.10 	 162.76 	 74.59 	  
 100684200 	 3692.16 	 2.10 	 146.48 	 84.57 	  
 100781636 	 3693.37 	 6.70 	 65.10 	 56.38 	  
 100879076 	 3695.79 	 5.56 	 113.93 	 74.59 	  
 100976550 	 3690.94 	 0.00 	 146.48 	 176.05 	  
 101073874 	 3693.37 	 5.01 	 97.66 	 84.57 	  
 101171390 	 3698.53 	 3.45 	 113.93 	 74.59 	  
 101268858 	 3694.58 	 4.82 	 97.66 	 84.57 	  
 101366288 	 3689.73 	 2.10 	 16.27 	 28.19 	  
 101463736 	 3694.58 	 5.54 	 32.55 	 28.19 	  
 101561164 	 3696.10 	 5.34 	 113.93 	 156.96 	  
 101658696 	 3694.58 	 7.11 	 113.93 	 171.48 	  
 101756150 	 3691.55 	 2.62 	 81.38 	 28.19 	  
 101853520 	 3690.04 	 1.82 	 32.55 	 28.19 	  
 101950918 	 3694.28 	 5.78 	 65.10 	 28.19 	  
 102048358 	 3695.19 	 5.18 	 65.10 	 56.38 	  
 102145806 	 3693.37 	 5.01 	 146.48 	 48.83 	  
 102243240 	 3695.49 	 5.07 	 97.66 	 48.83 	  
 102340640 	 3696.40 	 5.97 	 65.10 	 56.38 	  
 102438110 	 3693.97 	 6.06 	 195.31 	 129.19 	  
 102535578 	 3695.79 	 5.56 	 65.10 	 28.19 	  
 102632950 	 3696.71 	 5.18 	 65.10 	 28.19 	  
 102730398 	 3690.64 	 0.52 	 65.10 	 28.19 	  
 102827844 	 3694.88 	 4.67 	 211.59 	 156.96 	  
 102925314 	 3693.37 	 6.70 	 244.14 	 129.19 	  
 103022746 	 3696.40 	 5.07 	 162.76 	 74.59 	  
 103120176 	 3693.37 	 5.01 	 48.83 	 48.83 	  
 103217588 	 3693.97 	 5.25 	 65.10 	 28.19 	  
 103315036 	 3696.40 	 4.82 	 162.76 	 203.29 	  
 103412514 	 3695.49 	 4.82 	 276.69 	 74.59 	  
 103509924 	 3697.31 	 5.54 	 179.04 	 101.64 	  
 103607388 	 3690.34 	 1.89 	 48.83 	 0.00 	  
 103704594 	 3695.49 	 5.07 	 65.10 	 28.19 	  
 103802192 	 3697.01 	 5.34 	 81.38 	 56.38 	  
 103899638 	 3695.19 	 5.49 	 81.38 	 56.38 	  
 103997072 	 3690.94 	 0.00 	 81.38 	 149.17 	  
 104094402 	 3696.71 	 5.49 	 65.10 	 28.19 	  
 104191936 	 3695.19 	 5.18 	 195.31 	 48.83 	  
 104289392 	 3697.31 	 6.38 	 65.10 	 28.19 	  
 104386834 	 3690.34 	 2.77 	 48.83 	 0.00 	  
 104484078 	 3695.19 	 7.36 	 113.93 	 74.59 	  
 104581718 	 3696.40 	 5.69 	 211.59 	 140.95 	  
 104679202 	 3691.25 	 0.52 	 48.83 	 0.00 	  
 104776404 	 3698.53 	 4.21 	 81.38 	 28.19 	  
 104874034 	 3697.01 	 5.34 	 130.21 	 28.19 	  
 104971508 	 3697.62 	 5.79 	 162.76 	 74.59 	  
 105068962 	 3695.49 	 5.07 	 113.93 	 74.59 	  
 105166386 	 3693.37 	 6.70 	 65.10 	 28.19 	  
 105263794 	 3695.79 	 4.67 	 97.66 	 48.83 	  
 105361250 	 3693.07 	 6.88 	 260.42 	 140.95 	  
 105458762 	 3694.28 	 7.35 	 179.04 	 122.88 	  
 105556176 	 3694.88 	 5.01 	 65.10 	 56.38 	  
 105653572 	 3693.67 	 4.17 	 48.83 	 0.00 	  
 105750836 	 3690.94 	 0.00 	 227.87 	 156.96 	  
 105848380 	 3695.19 	 5.18 	 179.04 	 140.95 	  
 105945964 	 3693.37 	 5.85 	 32.55 	 28.19 	  
 106043360 	 3692.16 	 2.10 	 48.83 	 0.00 	  
 106140622 	 3692.76 	 7.22 	 97.66 	 0.00 	  
 106238056 	 3694.28 	 6.58 	 32.55 	 28.19 	  
 106335654 	 3693.37 	 4.20 	 97.66 	 0.00 	  
 106432902 	 3698.83 	 3.69 	 113.93 	 122.88 	  
 106530582 	 3690.94 	 0.91 	 81.38 	 28.19 	  
 106627978 	 3693.07 	 6.19 	 130.21 	 74.59 	  
 106725450 	 3695.79 	 3.79 	 32.55 	 56.38 	  
 106822856 	 3693.07 	 7.06 	 48.83 	 0.00 	  
 106920114 	 3695.79 	 5.02 	 146.48 	 169.15 	  
 107017776 	 3690.94 	 0.00 	 65.10 	 56.38 	  
 107115040 	 3696.40 	 4.82 	 97.66 	 0.00 	  
 107212414 	 3691.55 	 1.89 	 65.10 	 28.19 	  
 107310016 	 3700.96 	 0.91 	 276.69 	 197.34 	  
 107407468 	 3693.37 	 6.39 	 227.87 	 101.64 	  
 107504928 	 3695.49 	 5.07 	 97.66 	 84.57 	  
 107602300 	 3696.71 	 5.86 	 65.10 	 28.19 	  
 107699740 	 3697.62 	 5.79 	 65.10 	 56.38 	  
 107797174 	 3691.55 	 1.05 	 113.93 	 28.19 	  
 107894622 	 3696.40 	 5.07 	 113.93 	 28.19 	  
 107992038 	 3694.58 	 5.54 	 325.52 	 28.19 	  
 108089476 	 3698.53 	 6.97 	 130.21 	 122.88 	  
 108186932 	 3697.01 	 4.11 	 211.59 	 122.88 	  
 108284358 	 3695.19 	 4.58 	 162.76 	 197.34 	  
 108381790 	 3693.37 	 4.20 	 113.93 	 28.19 	  
 108479204 	 3701.27 	 0.53 	 97.66 	 48.83 	  
 108576572 	 3695.19 	 5.18 	 16.27 	 28.19 	  
 108674022 	 3697.01 	 5.34 	 65.10 	 28.19 	  
  
 Command: 6.25% 	Waiting for steady state Waiting for steady state Waiting for steady state  
 T [mus] 	rpm 	 rpm 	 s1 	 mA 	  
       	val 	 err 	 val 	 err 	  
 173726786 	 4247.29 	 4.86 	 276.69 	 122.88 	  
 173812802 	 4252.10 	 6.07 	 65.10 	 74.59 	  
 173897368 	 4258.14 	 5.45 	 32.55 	 28.19 	  
 173982002 	 4253.31 	 7.66 	 146.48 	 48.83 	  
 174066634 	 4251.70 	 6.38 	 81.38 	 74.59 	  
 174151240 	 4254.51 	 7.76 	 81.38 	 28.19 	  
 174235876 	 4253.71 	 4.24 	 97.66 	 48.83 	  
 174320494 	 4251.70 	 6.71 	 227.87 	 197.34 	  
 174405164 	 4256.53 	 3.20 	 81.38 	 28.19 	  
 174489710 	 4255.32 	 4.18 	 130.21 	 149.17 	  
 174574386 	 4256.53 	 2.09 	 130.21 	 74.59 	  
 174658982 	 4252.10 	 6.85 	 81.38 	 74.59 	  
 174743604 	 4259.35 	 3.89 	 162.76 	 197.34 	  
 174828254 	 4257.33 	 3.04 	 48.83 	 0.00 	  
 174912626 	 4252.10 	 6.85 	 162.76 	 240.86 	  
 174997472 	 4252.91 	 4.82 	 113.93 	 28.19 	  
